PM2.5,PM10,NO2,SO2,O3,Temperature,Humidity,Industrial_Proximity,Population_Density,Risk_Score,Disease_Risk
30.91,51.27,30.52,13.07,31.44,35.67,78.87,0,20848.3,36.44,Low
17.98,41.95,22.41,53.16,57.77,17.72,53.93,0,24843.73,32.85,Low
60.49,96.87,11.17,16.74,31.13,25.72,49.04,0,11191.93,42.38,Low
24.38,46.58,33.62,28.19,59.65,32.01,38.47,1,23604.86,56.79,Moderate
69.04,145.92,28.66,15.29,45.84,13.32,60.49,0,6898.05,62.76,Moderate
48.11,120.26,15.74,10.75,76.39,34.09,55.69,0,24566.28,49.25,Low
22.16,39.14,31.57,2.13,29.98,33.51,76.07,0,21608.01,29.72,Low
14.06,24.7,20.96,6.34,48.27,31.0,65.29,0,22175.09,22.85,Low
18.81,43.17,28.66,15.32,64.98,33.21,30.27,0,3694.76,32.58,Low
26.11,58.67,38.43,18.08,52.61,24.17,59.04,0,21816.53,35.32,Low
47.91,103.03,25.65,10.41,36.59,16.64,64.6,1,23574.66,66.04,Moderate
31.63,57.0,41.02,3.53,30.25,36.7,56.54,0,20566.68,39.89,Low
53.4,86.57,25.3,3.6,5.0,25.46,73.36,1,2738.42,58.7,Moderate
72.32,144.01,46.22,9.7,35.21,19.78,51.53,1,2577.03,84.29,Moderate
32.76,76.63,17.52,26.03,21.55,26.29,75.56,0,9261.35,31.43,Low
15.3,35.93,9.25,10.68,29.17,26.21,51.68,0,17770.68,17.08,Low
40.65,54.52,27.64,23.68,41.03,20.37,55.05,0,805.09,38.79,Low
95.87,168.43,68.67,4.94,8.78,30.44,89.22,1,23790.82,99.89,High
55.28,99.72,43.06,40.04,20.14,44.16,40.23,1,13373.51,80.6,Moderate
38.69,95.6,68.13,3.03,47.75,12.57,61.41,1,9280.12,76.77,Moderate
16.86,35.08,15.63,13.58,14.7,12.81,65.22,1,14250.11,43.86,Low
28.01,48.44,22.33,5.38,39.1,37.35,50.76,0,18036.76,33.37,Low
9.05,11.16,9.74,0.73,11.97,32.88,67.03,0,7195.34,12.87,Low
13.41,25.94,7.27,15.92,50.53,41.71,71.05,1,7632.53,45.14,Low
41.19,54.58,61.87,8.51,53.14,43.9,64.19,0,11970.33,56.11,Moderate
7.39,16.88,57.73,17.15,64.7,32.74,62.93,0,16913.3,34.02,Low
25.21,54.92,35.98,10.85,64.9,13.54,67.85,0,17806.07,39.68,Low
12.26,22.06,15.81,9.58,45.48,28.56,48.71,0,8439.39,19.14,Low
13.94,24.5,39.16,11.63,5.0,21.52,50.54,0,8401.04,23.18,Low
33.16,78.48,54.48,3.63,40.04,30.02,66.94,0,12434.16,44.33,Low
18.83,29.65,73.86,2.1,49.16,17.7,54.47,0,13777.08,41.43,Low
10.36,15.79,5.69,36.15,42.42,30.52,59.24,0,16410.65,18.04,Low
21.6,52.3,17.8,7.36,73.26,32.35,22.14,0,15633.89,30.95,Low
10.06,22.65,16.4,10.01,65.95,27.99,70.07,1,9626.69,40.3,Low
66.46,150.66,20.06,46.1,40.52,29.38,79.88,1,7773.73,78.52,Moderate
49.57,72.06,34.12,10.31,54.92,32.5,69.18,0,8044.07,47.55,Low
49.43,68.53,2.98,7.66,10.67,17.64,71.49,0,16312.33,33.03,Low
17.51,21.6,15.5,38.71,43.78,28.25,73.88,0,11112.12,23.69,Low
42.06,63.43,16.82,18.68,14.72,24.4,57.23,1,3791.56,51.86,Moderate
36.39,80.3,25.11,11.84,36.42,36.4,46.64,0,645.11,40.65,Low
18.51,27.99,27.58,1.33,26.43,33.08,67.81,0,1227.1,25.29,Low
30.3,65.08,19.79,4.05,26.98,19.48,76.0,0,21754.15,30.43,Low
8.67,13.25,84.22,0.98,23.75,32.24,43.74,0,11716.77,36.15,Low
14.36,24.61,21.27,4.45,32.0,39.02,70.78,1,16606.97,45.24,Low
29.74,73.69,33.89,9.69,28.56,29.24,64.32,0,23261.42,35.38,Low
22.51,34.17,38.29,38.64,52.67,21.94,58.34,0,3593.86,34.57,Low
39.73,67.11,10.77,5.8,34.71,14.35,56.05,0,11466.59,35.21,Low
18.88,30.05,11.32,9.41,39.09,5.34,64.09,0,13707.15,28.63,Low
24.9,33.42,38.78,11.3,45.82,36.19,50.36,0,21117.61,36.24,Low
31.43,57.74,58.21,4.91,45.76,11.5,100.0,0,24846.1,47.63,Low
17.73,30.0,73.55,14.54,18.62,14.85,40.07,0,17936.12,40.55,Low
24.6,51.74,11.06,11.26,34.71,26.04,21.8,0,16224.94,23.45,Low
36.23,81.98,47.93,11.81,44.74,28.13,64.37,1,23047.66,64.29,Moderate
77.95,148.68,23.64,10.2,22.38,39.71,61.34,0,21015.83,63.76,Moderate
17.81,22.12,57.62,5.6,20.12,28.69,68.01,0,21693.58,31.04,Low
22.58,45.27,31.24,6.55,16.54,22.32,17.16,1,566.29,46.58,Low
54.94,69.88,36.19,3.96,44.04,22.33,32.5,0,13103.59,45.96,Low
63.4,126.88,64.63,6.96,34.12,9.84,53.32,0,19676.85,69.13,Moderate
44.62,93.28,69.12,12.04,36.97,39.41,73.18,1,4945.7,80.02,Moderate
62.41,90.94,26.61,6.63,5.0,33.87,32.75,0,18910.58,47.64,Low
17.06,38.65,4.98,13.61,41.42,27.77,66.73,1,724.42,39.07,Low
58.81,140.23,13.11,23.16,42.41,39.33,56.31,1,14591.58,75.2,Moderate
50.66,114.35,92.37,1.95,45.27,35.75,62.38,0,21357.54,69.51,Moderate
13.79,22.02,37.51,19.24,68.84,30.4,59.6,0,11068.03,30.48,Low
25.15,49.36,11.11,1.38,24.81,24.67,59.73,0,18616.59,21.12,Low
4.88,11.67,14.89,10.17,49.76,25.38,59.66,0,13494.77,13.77,Low
34.51,55.8,51.69,13.13,46.69,10.22,76.57,0,16358.63,48.27,Low
58.16,131.79,82.85,3.16,49.11,35.73,60.52,0,13158.36,71.89,Moderate
21.76,26.38,24.77,2.0,33.79,23.04,75.26,0,12158.0,23.34,Low
15.08,18.17,57.72,6.65,55.27,35.66,53.39,1,21119.85,56.69,Moderate
14.28,31.23,47.41,12.36,25.41,32.33,76.77,0,2772.21,30.5,Low
31.12,68.15,31.53,12.78,30.61,26.02,56.46,0,14823.96,33.57,Low
44.37,98.75,41.0,24.11,36.3,33.41,56.63,0,3312.86,50.17,Moderate
78.94,190.16,30.54,40.56,35.41,17.2,33.35,1,14288.79,91.25,High
4.47,6.05,59.11,3.42,47.47,10.26,46.46,0,24108.1,32.59,Low
73.19,109.9,42.64,5.62,45.21,23.48,49.48,0,1898.9,58.9,Moderate
35.74,84.87,5.7,8.65,45.38,29.38,32.86,0,10839.17,32.09,Low
56.48,80.79,21.09,1.08,66.44,33.6,47.05,0,20148.29,48.05,Low
48.83,101.91,10.98,8.4,35.84,25.93,70.3,0,9557.44,37.91,Low
32.41,61.24,27.02,5.5,61.12,15.99,71.95,0,13247.71,38.36,Low
31.6,41.33,20.16,5.81,18.71,38.04,34.72,0,3310.34,31.79,Low
40.45,63.55,14.54,21.42,37.43,21.42,84.94,0,5965.3,34.57,Low
26.51,49.74,8.05,6.46,38.66,28.87,72.59,1,17317.42,44.44,Low
27.99,64.6,2.61,13.5,13.83,30.04,91.2,0,20800.4,23.69,Low
45.74,96.96,58.44,5.28,40.9,25.69,76.6,1,16338.18,70.49,Moderate
17.76,35.67,58.38,12.44,42.32,5.57,88.38,0,21004.56,43.37,Low
59.77,110.27,7.72,1.37,51.95,18.28,66.28,1,15338.61,65.94,Moderate
56.77,90.17,31.12,49.17,49.64,29.67,48.35,0,20350.1,53.27,Moderate
22.67,30.71,4.23,21.57,14.45,40.74,63.92,0,24580.73,24.88,Low
46.02,79.71,12.4,9.93,63.92,31.78,26.43,0,2529.21,40.88,Low
42.41,52.47,19.08,7.71,30.75,29.86,57.59,1,12251.42,54.21,Moderate
21.02,30.99,13.69,2.36,27.9,5.11,59.32,0,5152.37,28.58,Low
48.15,84.86,37.41,51.68,49.81,35.57,74.48,1,11898.1,74.4,Moderate
76.4,133.25,1.0,9.59,57.02,34.24,63.11,1,12739.88,75.46,Moderate
61.01,76.73,12.02,3.86,30.56,30.7,53.38,1,15737.07,61.97,Moderate
10.26,20.17,45.21,12.85,39.11,27.7,39.03,1,11262.8,46.23,Low
43.35,82.99,3.81,9.59,58.22,30.05,48.71,0,8455.45,36.09,Low
55.13,71.76,13.28,24.95,21.39,37.28,56.64,1,1557.62,63.99,Moderate
20.04,48.63,49.52,34.83,5.0,24.47,49.45,1,1352.44,51.98,Moderate
59.78,79.45,88.9,10.25,50.75,28.77,20.67,0,4787.7,66.51,Moderate
18.42,42.56,58.43,4.38,58.3,21.93,59.82,1,11500.17,56.95,Moderate
26.32,31.6,18.65,7.23,8.11,25.16,53.01,1,10729.14,40.9,Low
18.95,44.47,88.47,27.2,39.6,26.15,52.73,1,5172.04,65.82,Moderate
16.72,20.49,46.15,14.34,30.04,31.13,62.46,0,20647.32,30.08,Low
40.41,88.31,7.93,1.83,42.57,20.03,53.16,0,17245.58,34.3,Low
11.06,18.47,4.49,18.18,5.0,23.81,76.16,1,8907.54,30.53,Low
27.34,59.04,43.48,2.02,14.65,28.32,48.94,1,20025.71,53.21,Moderate
40.43,69.63,21.62,16.92,48.97,23.71,47.67,0,24736.52,36.85,Low
19.15,24.74,7.62,11.21,37.34,26.56,48.63,0,6503.54,18.06,Low
66.08,145.23,20.74,6.22,70.09,13.1,62.66,1,9383.45,80.76,Moderate
28.85,37.29,52.17,11.33,51.77,30.5,62.43,0,24826.01,39.98,Low
83.71,200.79,13.84,4.44,20.74,18.91,51.6,1,3878.12,83.27,Moderate
10.03,12.71,13.49,9.23,54.39,11.2,59.8,0,2391.1,22.59,Low
41.44,75.55,20.53,19.14,74.17,27.89,65.71,0,13264.28,41.07,Low
36.32,77.72,22.87,11.82,38.55,28.38,68.99,0,11976.51,35.88,Low
24.37,41.7,17.55,21.0,48.06,29.35,58.26,1,2418.07,48.27,Low
32.54,48.24,37.8,29.36,56.51,29.5,48.17,1,7605.88,60.02,Moderate
45.38,99.24,40.86,6.02,36.66,29.23,48.19,0,10763.95,46.72,Low
50.81,112.79,22.29,16.95,5.0,39.68,63.94,1,20644.14,67.83,Moderate
29.49,70.77,13.07,22.0,51.12,33.35,70.87,0,17842.14,34.28,Low
41.78,70.57,15.53,4.74,56.0,34.39,62.26,0,22905.9,39.2,Low
17.7,32.88,62.3,10.31,69.26,30.73,54.2,1,8646.25,59.88,Moderate
51.42,85.98,87.53,4.15,18.0,33.66,51.45,0,8079.77,61.97,Moderate
73.94,113.44,6.35,19.84,18.92,20.7,72.1,1,11847.95,68.85,Moderate
53.87,117.23,8.3,21.43,26.22,31.49,41.59,0,684.44,43.77,Low
18.98,31.15,15.24,37.13,36.64,36.63,52.87,1,5579.34,48.47,Low
15.63,27.46,63.35,22.31,50.77,22.9,81.6,0,5681.04,36.36,Low
115.23,198.74,17.51,3.1,17.58,38.75,77.54,0,1996.71,80.16,Moderate
71.01,151.0,37.67,35.88,58.99,21.64,63.0,0,11650.7,65.97,Moderate
50.93,121.88,20.73,10.16,57.98,29.74,52.71,0,22685.25,47.96,Low
76.88,158.89,15.56,38.64,58.55,14.87,56.2,0,598.75,66.09,Moderate
31.84,57.72,19.7,9.89,33.79,33.02,61.29,0,15896.16,32.79,Low
50.35,111.43,7.67,26.05,5.0,37.25,91.62,0,22043.65,42.82,Low
65.66,133.5,41.04,13.41,72.03,24.75,75.36,0,3134.27,60.59,Moderate
26.5,33.89,12.88,8.24,28.14,11.69,73.38,1,22972.83,48.15,Low
43.33,57.38,14.22,2.3,54.35,25.37,57.67,1,20553.78,53.18,Moderate
61.3,76.58,11.41,22.7,42.43,16.15,52.56,0,5757.0,46.54,Low
14.8,26.54,69.67,12.04,62.57,25.92,57.05,0,22680.92,37.4,Low
24.7,56.15,16.43,2.46,38.97,33.36,74.93,1,20198.39,48.75,Low
60.46,97.17,28.5,5.0,41.38,29.72,84.39,1,3229.03,69.45,Moderate
36.96,62.81,2.32,5.66,43.6,9.48,47.2,0,20849.69,34.45,Low
33.84,80.61,0.89,7.54,48.35,21.75,25.55,0,13783.48,29.08,Low
31.24,71.48,7.89,15.43,15.29,27.06,56.24,1,20491.02,46.12,Low
64.3,132.76,49.5,10.43,77.51,38.85,75.92,1,15632.79,89.57,Moderate
16.05,24.83,27.1,6.1,38.59,23.52,51.44,0,10100.5,22.24,Low
23.54,31.83,74.57,26.42,51.5,29.98,66.79,0,15227.94,45.25,Low
10.98,13.4,54.87,12.15,70.32,26.76,43.13,0,16086.43,31.32,Low
25.94,34.73,11.67,7.39,39.84,19.13,55.59,1,19272.05,45.01,Low
35.79,56.56,20.79,8.37,20.08,20.46,48.17,0,20851.7,31.33,Low
6.5,12.46,61.04,1.48,19.44,23.09,57.71,0,16748.66,25.21,Low
17.9,22.97,19.14,12.77,31.01,37.72,63.05,0,24746.38,25.94,Low
36.92,50.85,39.95,4.97,46.67,17.22,70.36,1,19574.5,60.89,Moderate
42.89,61.57,6.48,7.38,48.76,23.2,53.71,0,22813.74,31.77,Low
87.32,176.52,31.1,22.04,62.6,19.01,42.95,0,8327.61,73.37,Moderate
46.98,93.98,23.58,12.76,9.27,38.05,37.19,0,8247.57,43.99,Low
28.73,55.04,11.8,1.72,44.43,28.84,76.24,1,9377.21,47.07,Low
35.17,53.65,21.41,1.65,52.31,38.71,47.78,1,11273.05,58.1,Moderate
35.96,60.5,30.63,13.13,51.56,-1.66,67.73,1,24054.3,69.42,Moderate
23.57,31.24,48.22,44.7,5.0,34.28,36.12,0,2301.51,36.63,Low
37.95,56.71,70.75,10.33,32.56,16.0,83.55,0,12711.87,50.86,Moderate
22.76,53.88,43.78,16.75,56.27,19.1,100.0,0,4448.43,37.88,Low
39.18,96.91,57.02,13.01,23.75,23.11,64.94,0,20366.89,47.09,Low
31.22,63.75,10.3,35.39,16.27,24.81,55.66,0,1263.03,27.21,Low
27.86,66.64,8.7,19.91,51.28,24.83,81.58,1,11651.03,47.62,Low
28.41,57.83,36.43,13.11,45.98,17.89,52.56,0,10171.16,37.54,Low
51.87,64.48,6.98,28.36,44.61,23.95,60.76,0,2758.43,37.11,Low
48.83,121.88,19.79,13.63,27.07,24.05,18.51,0,9729.61,42.2,Low
26.89,35.73,43.11,3.17,13.71,8.47,58.84,0,20321.25,37.21,Low
50.64,105.7,63.57,21.77,58.99,28.44,77.35,0,3868.13,59.7,Moderate
30.81,47.1,31.73,31.96,106.75,25.14,53.1,0,24595.89,40.49,Low
31.13,53.22,9.44,26.42,7.6,26.92,53.34,0,1932.13,24.97,Low
23.58,48.1,24.46,18.89,60.4,20.03,53.45,0,7583.02,32.0,Low
81.88,144.73,26.75,2.7,36.58,25.25,89.44,0,19485.03,59.31,Moderate
76.77,117.13,13.14,3.92,46.34,3.31,63.41,1,9259.27,82.24,Moderate
20.15,32.94,4.92,20.62,38.81,19.61,60.58,1,12268.66,41.47,Low
25.81,42.43,43.81,9.02,83.9,20.51,53.93,1,5073.13,59.24,Moderate
41.12,100.63,20.25,1.84,23.96,24.5,75.42,1,18029.65,55.42,Moderate
45.98,102.91,39.53,29.11,27.97,24.7,47.91,0,4898.77,46.4,Low
15.03,27.0,29.45,8.4,41.52,34.54,78.87,0,21293.91,27.31,Low
17.04,24.87,20.35,38.66,51.35,13.88,58.24,0,13717.74,29.97,Low
1.45,3.27,18.03,16.65,66.7,32.21,77.57,1,13929.84,38.25,Low
46.07,64.69,23.01,7.3,49.83,45.03,54.47,0,23371.03,47.53,Low
10.19,15.01,36.23,16.23,44.51,20.12,72.27,1,19438.49,44.96,Low
20.27,33.97,1.56,9.84,31.16,32.33,68.1,0,18706.92,19.74,Low
55.43,129.96,35.52,11.58,50.25,39.33,59.1,0,21521.98,59.17,Moderate
53.87,73.88,33.51,10.83,25.73,39.06,80.53,1,2749.52,69.68,Moderate
79.21,107.64,43.52,24.0,44.04,22.09,79.44,0,18288.09,63.77,Moderate
95.21,175.38,65.89,31.37,35.64,35.82,50.33,0,6213.59,87.5,Moderate
143.24,223.36,13.47,15.62,20.35,33.6,49.25,1,7383.19,111.57,High
25.29,49.05,5.88,6.59,71.17,37.06,56.37,0,871.08,30.59,Low
21.27,38.01,28.18,13.51,20.41,31.9,55.53,0,22396.17,27.6,Low
42.13,74.38,26.47,34.48,32.12,36.7,75.59,0,18608.27,44.74,Low
11.2,15.07,18.41,11.42,8.3,22.74,65.38,0,3912.53,14.61,Low
27.51,38.05,34.29,24.27,36.64,20.41,46.51,0,8534.12,33.48,Low
35.73,81.01,14.36,14.86,48.67,3.2,47.2,1,12258.36,63.95,Moderate
44.16,103.86,20.43,8.06,21.87,20.77,61.69,0,12600.81,39.29,Low
47.19,71.02,35.44,5.7,5.0,21.9,72.99,0,15093.52,39.23,Low
26.93,36.29,18.71,20.89,32.5,6.97,83.47,0,12068.5,34.37,Low
12.62,16.02,26.53,15.4,36.87,25.45,62.58,0,16391.81,20.06,Low
14.88,29.62,18.82,3.89,35.3,35.73,58.14,0,22154.83,23.84,Low
5.76,12.27,9.63,23.5,71.7,15.87,56.64,0,10252.78,20.5,Low
21.82,36.76,43.09,13.8,46.7,43.72,49.07,0,21979.42,40.74,Low
10.98,22.88,40.42,36.36,45.13,28.71,58.83,1,5880.45,48.81,Low
22.91,48.73,39.52,1.71,46.6,33.44,52.7,0,3473.84,34.95,Low
41.86,101.14,21.76,17.81,46.47,24.51,53.87,0,6365.33,40.06,Low
12.86,16.52,45.46,14.84,31.14,16.1,68.92,1,5561.52,49.48,Low
34.43,49.92,46.87,16.89,21.29,30.43,38.4,1,24634.44,59.35,Moderate
26.73,34.46,60.53,5.97,89.43,32.6,31.25,0,9835.82,45.64,Low
40.47,94.24,22.08,0.82,37.08,23.28,45.73,0,16461.1,36.89,Low
46.63,104.01,27.85,5.23,40.43,27.55,71.87,0,17553.29,43.25,Low
25.6,49.84,9.57,13.69,40.91,24.94,65.25,0,11407.61,23.58,Low
32.55,42.6,65.8,12.34,24.86,18.5,74.11,0,5977.51,43.99,Low
26.81,41.69,19.15,22.92,43.57,28.28,35.25,0,11233.4,28.93,Low
23.41,37.16,7.26,10.63,14.42,17.95,67.68,1,12107.14,41.29,Low
19.54,37.68,61.72,58.64,54.32,32.64,38.43,1,23873.19,65.22,Moderate
43.96,67.5,21.43,8.08,34.88,48.19,43.78,0,14431.28,46.65,Low
70.88,91.77,83.31,47.1,62.56,35.99,40.54,0,24261.88,78.98,Moderate
65.82,141.51,25.18,21.47,50.35,23.15,43.06,0,14629.46,56.14,Moderate
11.9,18.91,13.07,22.2,47.88,28.5,99.63,0,4052.45,19.33,Low
70.08,125.32,44.21,7.31,24.12,36.33,67.96,0,9917.23,62.64,Moderate
16.32,22.29,20.4,42.04,41.4,24.03,32.28,0,19911.68,23.7,Low
35.74,80.17,38.49,28.41,55.11,30.58,36.42,1,10829.75,65.0,Moderate
39.93,77.27,13.75,27.25,42.33,32.18,61.21,1,2943.48,58.37,Moderate
9.51,22.55,35.51,9.06,12.85,27.62,62.52,0,2853.87,20.21,Low
28.79,53.1,17.84,21.94,59.71,26.9,50.46,0,6308.09,31.29,Low
72.73,176.29,42.2,16.44,55.12,35.51,85.34,0,14336.91,71.8,Moderate
4.0,9.45,22.97,2.12,9.99,42.33,46.65,0,20838.8,19.31,Low
120.5,234.9,27.81,10.07,42.52,24.11,73.94,1,13575.96,105.74,High
5.51,13.3,20.09,9.26,56.31,37.4,72.19,0,18778.97,22.32,Low
39.28,63.64,23.73,20.78,28.01,10.13,96.05,0,16317.03,41.51,Low
9.91,16.6,41.67,20.89,13.5,29.84,96.69,0,13340.43,23.98,Low
43.34,54.58,9.39,10.94,18.51,3.19,70.41,0,5762.79,39.46,Low
64.06,125.95,30.38,18.66,37.82,17.26,60.54,0,22137.63,56.85,Moderate
53.73,114.9,112.1,1.13,58.61,14.64,65.36,1,7255.03,97.77,High
59.22,130.63,55.88,12.73,18.25,41.37,69.22,0,6694.09,64.8,Moderate
26.89,37.5,21.76,9.08,18.4,22.17,32.1,1,6816.04,45.2,Low
10.46,18.59,26.66,11.64,33.93,24.51,37.53,0,2844.29,18.84,Low
72.43,103.56,16.87,23.84,53.75,22.8,74.62,0,12717.02,53.25,Moderate
104.38,215.11,37.56,29.61,75.08,10.54,80.5,0,8524.49,92.23,High
34.56,48.57,7.4,5.42,41.76,27.87,82.31,0,13287.58,27.05,Low
24.8,58.92,17.82,2.25,26.5,25.76,56.81,0,11601.33,24.41,Low
18.14,27.21,13.07,32.16,24.07,16.88,64.91,0,13234.9,23.58,Low
51.59,81.45,17.4,1.38,67.44,38.8,53.13,0,7792.51,47.78,Low
60.97,140.6,29.26,16.19,14.74,38.49,87.59,0,20470.88,57.06,Moderate
24.81,44.56,1.89,15.6,43.88,12.42,54.17,1,13587.73,47.18,Low
82.07,101.04,19.42,43.67,66.35,18.13,48.27,0,5606.65,63.19,Moderate
48.91,90.15,16.19,30.12,36.83,29.7,57.6,1,22594.19,62.48,Moderate
34.3,44.93,48.3,10.59,18.38,20.35,54.13,1,3181.65,57.92,Moderate
40.11,99.52,11.01,10.47,50.58,22.82,58.92,0,18469.14,36.49,Low
15.2,29.87,29.61,25.48,42.08,14.82,73.53,0,17121.99,29.79,Low
51.22,78.55,21.81,13.49,49.41,14.92,61.91,1,2285.04,66.21,Moderate
16.0,30.93,50.75,10.42,51.57,19.8,51.12,0,22586.94,33.52,Low
22.59,29.37,46.05,5.72,50.36,26.31,50.2,1,8249.65,52.05,Moderate
30.92,69.25,73.35,16.0,45.92,26.98,51.96,0,18651.93,48.48,Low
94.61,227.33,52.0,8.88,53.54,16.83,30.83,0,7286.54,86.5,Moderate
38.05,88.91,31.2,48.34,66.98,13.51,73.56,0,13379.45,50.75,Moderate
17.25,28.36,43.87,2.75,24.33,12.58,69.26,1,24322.17,51.81,Moderate
40.21,65.28,20.23,16.54,34.69,34.89,83.37,0,15464.02,38.75,Low
47.08,58.64,27.07,21.33,55.88,46.25,65.71,1,7759.91,71.16,Moderate
67.18,137.5,27.98,8.37,38.54,29.3,37.4,0,11730.24,55.86,Moderate
31.97,60.59,11.55,17.84,14.73,-0.67,62.28,0,17063.01,38.4,Low
19.25,34.59,49.52,12.7,46.66,30.68,62.77,0,11407.13,34.79,Low
109.78,261.27,62.73,19.07,30.17,36.86,71.13,0,22813.34,99.71,High
40.27,57.11,22.06,12.21,82.41,18.51,86.97,0,21752.79,41.14,Low
17.33,21.01,23.4,14.05,59.87,33.8,41.47,1,4096.85,47.84,Low
31.78,41.16,14.37,15.64,63.19,35.71,68.5,1,19731.05,54.38,Moderate
22.6,33.68,8.5,67.21,40.83,37.89,57.47,0,23589.17,32.21,Low
69.67,86.61,40.56,7.81,46.21,19.14,98.53,1,8264.25,77.03,Moderate
46.79,86.74,9.07,9.68,33.15,25.75,73.23,0,6336.38,34.77,Low
26.07,41.93,8.59,8.53,23.24,26.82,56.06,1,734.92,41.28,Low
60.99,87.5,38.78,2.75,21.76,38.19,80.39,0,3333.61,53.82,Moderate
30.06,65.38,28.28,21.74,82.73,20.9,56.31,0,24042.37,39.54,Low
31.28,45.85,40.72,10.5,47.94,34.42,70.2,0,10082.48,39.87,Low
18.85,39.48,12.89,8.34,13.55,27.73,54.21,1,9989.87,38.91,Low
18.74,31.0,79.66,8.15,59.23,34.6,61.12,0,7033.63,46.03,Low
105.42,196.66,11.22,39.81,92.46,32.58,79.1,0,4519.44,82.22,Moderate
59.22,142.97,16.18,37.19,9.29,18.44,54.5,1,12965.36,70.77,Moderate
6.66,8.32,13.37,43.1,52.01,27.69,14.47,0,18218.1,18.36,Low
15.7,29.06,78.13,9.2,17.55,18.1,48.66,0,13994.49,38.75,Low
13.24,30.61,18.04,1.23,63.11,24.77,82.25,0,1368.53,20.32,Low
33.84,66.48,10.4,10.51,5.0,42.48,83.78,0,20185.01,33.6,Low
24.17,37.71,107.37,10.97,41.58,20.76,49.26,0,23324.06,53.03,Moderate
78.22,134.3,69.85,18.16,48.87,18.89,36.1,0,11289.23,75.43,Moderate
25.81,53.79,56.58,6.37,12.31,23.15,52.99,1,9478.38,55.47,Moderate
99.0,233.44,67.2,9.92,48.88,31.75,74.49,0,6131.42,92.36,High
30.68,38.46,10.79,9.78,30.7,31.68,56.71,0,7895.82,26.74,Low
111.99,144.81,73.43,23.17,74.46,28.6,30.15,0,16288.96,92.87,High
28.23,45.81,20.89,19.13,11.52,17.03,68.51,0,19368.58,29.19,Low
28.62,43.0,32.12,18.2,58.17,22.52,75.48,0,8639.29,34.26,Low
58.42,90.22,24.34,4.74,38.0,39.08,83.74,1,8821.98,71.0,Moderate
53.22,79.17,62.34,49.11,65.87,9.83,29.08,0,11551.98,66.99,Moderate
11.49,16.72,1.63,36.97,66.33,27.59,77.17,1,4669.97,38.38,Low
34.39,47.1,9.39,30.2,34.97,22.81,62.79,0,23216.6,28.89,Low
24.01,57.97,67.12,1.1,39.11,29.68,50.1,0,17783.67,41.9,Low
22.85,31.71,14.57,3.62,58.17,26.35,35.29,0,11122.79,23.54,Low
34.28,50.24,60.79,15.49,50.44,9.99,32.17,0,3495.68,51.07,Moderate
26.54,40.35,13.95,10.14,37.65,30.89,48.48,0,21296.23,26.56,Low
36.71,88.58,20.26,4.19,23.33,15.24,47.77,1,12351.0,57.25,Moderate
15.16,33.08,83.88,7.92,47.31,13.19,58.41,1,20023.63,65.96,Moderate
9.33,20.77,43.6,42.68,17.78,25.51,82.21,1,1318.16,45.19,Low
59.81,79.92,28.67,5.69,52.96,20.89,58.94,1,7204.53,68.44,Moderate
65.58,150.01,36.51,35.8,62.21,17.02,36.87,0,15741.34,65.98,Moderate
57.52,99.55,52.15,11.79,23.48,21.11,44.72,0,12454.12,54.08,Moderate
33.26,51.28,27.43,5.09,31.66,17.67,65.03,0,7729.26,34.0,Low
25.14,48.98,38.68,4.39,27.39,40.47,48.71,0,5427.69,37.47,Low
20.67,46.9,108.81,11.52,61.08,28.14,58.25,0,7894.43,54.43,Moderate
17.92,39.64,10.04,12.52,41.09,23.42,77.3,0,18687.32,20.3,Low
30.71,72.38,28.45,14.87,32.68,32.59,69.75,1,5000.83,56.6,Moderate
64.59,155.45,16.81,2.15,52.95,23.11,51.77,0,15048.42,52.88,Moderate
19.41,29.29,11.77,31.9,30.38,22.4,45.28,0,10880.18,21.75,Low
64.66,113.23,28.21,8.51,35.92,34.33,89.54,0,19194.43,54.76,Moderate
9.76,11.9,11.99,29.53,17.7,18.06,49.49,1,5439.65,36.88,Low
37.97,88.98,10.45,3.7,56.77,14.77,95.87,1,7117.19,58.38,Moderate
43.22,60.56,23.08,21.84,18.16,31.56,84.29,0,10267.84,37.55,Low
22.3,51.74,37.87,1.88,68.66,26.64,58.66,1,4581.1,53.33,Moderate
14.39,23.42,35.75,13.99,44.78,26.55,41.7,0,11799.27,25.47,Low
54.99,92.3,23.45,34.37,36.87,21.5,60.58,0,10693.24,47.14,Low
33.43,41.82,7.35,29.04,39.74,30.96,79.76,1,24757.1,49.62,Low
132.39,215.13,6.93,16.12,74.2,11.3,54.3,0,15049.66,92.43,High
65.2,153.54,32.89,17.72,13.08,5.63,40.24,1,2201.82,84.07,Moderate
65.52,80.8,14.93,14.24,14.56,21.03,51.61,1,11768.57,63.63,Moderate
3.11,5.37,29.67,13.76,59.19,31.3,65.85,0,22023.29,21.13,Low
19.7,24.44,26.83,0.67,21.57,37.45,67.07,0,21735.81,26.82,Low
13.06,21.97,3.78,21.72,25.22,30.48,61.22,1,24064.23,35.99,Low
5.45,7.76,67.97,5.12,31.14,15.77,53.01,1,22408.66,51.59,Moderate
31.66,48.37,6.84,9.74,62.51,15.85,58.17,1,4819.34,51.35,Moderate
